//가이드와 스페셜 퀘스트의 챕터, 제목, 받을때, 진행중, 완료 대사를 입력하며 공통으로 받을 때 에러용 대사가 준비되어야 한다.				
//QuestStringIndex	QuestString	StringType	Quest Index	//QuestChapter
1162	마을 서남쪽 던전 입구부근(159 205)에서 모여 있는 리치 15마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	444	//18
1163	You are stepping forward as a true warrior. 	4	444	//18
1164	마을 서남쪽 던전 입구부근(159 205)에서 모여 있는 리치 15마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	444	//18
1165	Dispose of the Town Plunderers!	1	445	//18
1166	Travelers may well know about Kundun, but the weakest monsters in Kundun's troops are raiding civilians around the village. I'm going to ask you to fight against these monsters....... Could you take over this task? (15~25)	2	445	//18
1167	마을 남쪽 부근(173 222)에서 모여 있는 아곤 15마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	445	//18
1168	You are stepping forward as a true warrior. 	4	445	//18
1169	마을 남쪽 부근(173 222)에서 모여 있는 아곤 15마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	445	//18
1170	Dispose of the Town Plunderers!	1	446	//18
1171	Travelers may well know about Kundun, but the weakest monsters in Kundun's troops are raiding civilians around the village. I'm going to ask you to fight against these monsters....... Could you take over this task? (15~25)	2	446	//18
1172	마을 북쪽 비석 부근(121 156)에서 모여 있는 오염된 나비 15마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	446	//18
1173	You are stepping forward as a true warrior. 	4	446	//18
1174	마을 북쪽 비석 부근(121 156)에서 모여 있는 오염된 나비 15마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	446	//18
1175	Dispose of the Plunderers Leader!	1	447	//18
1176	Our reconnaissance party reports that stolen supplies are being sent to Kundun's army. While we are locating the supply path, you must remove the leaders that manages these monsters. Could you take over this task? (26~35)	2	447	//18
1177	마을 서남쪽 던전 입구부근(123 227)에서 모여 있는 해골전사 20마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	447	//18
1178	You are stepping forward as a true warrior. 	4	447	//18
1179	마을 서남쪽 던전 입구부근(123 227)에서 모여 있는 해골전사 20마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	447	//18
1180	Dispose of the Plunderers Leader!	1	448	//18
1181	Our reconnaissance party reports that stolen supplies are being sent to Kundun's army. While we are locating the supply path, you must remove the leaders that manages these monsters. Could you take over this task? (26~35)	2	448	//18
1182	마을 동쪽 데비아스 입구쪽(22 45)에서 모여 있는 자이언트 20마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	448	//18
1183	You are stepping forward as a true warrior. 	4	448	//18
1184	마을 동쪽 데비아스 입구쪽(22 45)에서 모여 있는 자이언트 20마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	448	//18
1185	Dispose of the Plunderers Leader!	1	449	//18
1186	Our reconnaissance party reports that stolen supplies are being sent to Kundun's army. While we are locating the supply path, you must remove the leaders that manages these monsters. Could you take over this task? (26~35)	2	449	//18
1187	마을 서남쪽 부근(30 214)에서 모여 있는 돌괴물 20마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	449	//18
1188	You are stepping forward as a true warrior. 	4	449	//18
1189	마을 서남쪽 부근(30 214)에서 모여 있는 돌괴물 20마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	449	//18
1190	Dispose of the Plunderers Leader!	1	450	//18
1191	Our reconnaissance party reports that stolen supplies are being sent to Kundun's army. While we are locating the supply path, you must remove the leaders that manages these monsters. Could you take over this task? (26~35)	2	450	//18
1192	마을 북쪽에 있는 얼굴 동상 부근(151 146)에서 모여 있는 흉측한 토끼 20마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	450	//18
1193	You are stepping forward as a true warrior. 	4	450	//18
1194	마을 북쪽에 있는 얼굴 동상 부근(151 146)에서 모여 있는 흉측한 토끼 20마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	450	//18
1195	Monster Supply Route in Devias!	1	451	//18
1196	척후 부대에서 약탈 물이 데비아스를 통해 로스트 타워로 들어간다는 정보를 전해왔습니다. 이제 쿤둔의 부대가 관리하는 데비아스의 보급로를 차단해서 적에게 타격을 줄 수 있을 것 같습니다. Could you take over this task? (36~45)	2	451	//18
1197	데비아스 2지역으로 가시면 반투명한 얼음괴물들이 보이실 겁니다. 얼음 괴물 25마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	451	//18
1198	You are stepping forward as a true warrior. 	4	451	//18
1199	데비아스 2지역으로 가시면 반투명한 얼음괴물들이 보이실 겁니다. 얼음 괴물 25마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	451	//18
1200	Monster Supply Route in Devias!	1	452	//18
1201	척후 부대에서 약탈 물이 데비아스를 통해 로스트 타워로 들어간다는 정보를 전해왔습니다. 이제 쿤둔의 부대가 관리하는 데비아스의 보급로를 차단해서 적에게 타격을 줄 수 있을 것 같습니다. Could you take over this task? (36~45)	2	452	//18
1202	데비아스 마을 밖으로 가시면 하얀 웜이라는 몬스터가 보이실 겁니다. 웜 25마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	452	//18
1203	You are stepping forward as a true warrior. 	4	452	//18
1204	데비아스 마을 밖으로 가시면 하얀 웜이라는 몬스터가 보이실 겁니다. 웜 25마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	452	//18
1205	Attack on the Supply Corps!	1	453	//18
1206	보급로의 경비가 많이 허술해진 이틈에 지휘체계를 조금 더 흔들 필요가 있습니다. 보급로를 지키는 몬스터를 관리하는 상급 몬스터를 퇴치하는 의뢰를 드리겠습니다. Could you take over this task? (46~55)	2	453	//18
1207	데비아스 2지역으로 가시면 이도를 든 검은 암살자들이 보이실 겁니다. 암살자 30마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	453	//18
1208	You are stepping forward as a true warrior. 	4	453	//18
1209	데비아스 2지역으로 가시면 이도를 든 검은 암살자들이 보이실 겁니다. 암살자 30마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	453	//18
1210	Attack on the Supply Corps!	1	454	//18
1211	보급로의 경비가 많이 허술해진 이틈에 지휘체계를 조금 더 흔들 필요가 있습니다. 보급로를 지키는 몬스터를 관리하는 상급 몬스터를 퇴치하는 의뢰를 드리겠습니다. Could you take over this task? (46~55)	2	454	//18
1212	데비아스 2지역으로 가시면 반투명한 얼음괴물들이 보이실 겁니다. 얼음 괴물 30마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	454	//18
1213	You are stepping forward as a true warrior. 	4	454	//18
1214	데비아스 2지역으로 가시면 반투명한 얼음괴물들이 보이실 겁니다. 얼음 괴물 30마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	454	//18
1215	Inland Supply Route!	1	455	//18
1216	보급 창고를 급습하기 전에 창고를 지키는 몬스터들을 퇴치해서 보급 창고를 급습하려고 합니다. 보급 창고의 급습은 척후 부대 본대가 맡아서 처리하도록 하겠습니다. Could you take over this task? (56~65)	2	455	//18
1217	데비아스 2지역으로 가시면 흰 털에 뒤 덮인 설인들이 보이실 겁니다. 설인 30마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	455	//18
1218	You are stepping forward as a true warrior. 	4	455	//18
1219	데비아스 2지역으로 가시면 흰 털에 뒤 덮인 설인들이 보이실 겁니다. 설인 30마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	455	//18
1220	Inland Supply Route!	1	456	//18
1221	보급 창고를 급습하기 전에 창고를 지키는 몬스터들을 퇴치해서 보급 창고를 급습하려고 합니다. 보급 창고의 급습은 척후 부대 본대가 맡아서 처리하도록 하겠습니다. Could you take over this task? (56~65)	2	456	//18
1222	데비아스 2지역으로 가시면 음침한 웃음소리를 흘리며 돌아다니는 호머드들이 보이실 겁니다. 호머드 30마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	456	//18
1223	You are stepping forward as a true warrior. 	4	456	//18
1224	데비아스 2지역으로 가시면 음침한 웃음소리를 흘리며 돌아다니는 호머드들이 보이실 겁니다. 호머드 30마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	456	//18
1225	Dungeon Sweep!	1	457	//18
1226	로렌시아에 암운을 드리우는 던전에 주둔한 척후 부대와 연락이 원활하지 않아 조사를 해보니 던전의 몬스터가 많이 늘어 연락이 어렵다고 합니다. 던전의 몬스터를 청소해 주시겠습니까? (66~79)	2	457	//18
1227	던전 1층으로 가시면 도끼를 든 외눈박이 거인인 싸이크롭스들이 보이실 겁니다. 싸이크롭스 40마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	457	//18
1228	You are stepping forward as a true warrior. 	4	457	//18
1229	던전 1층으로 가시면 도끼를 든 외눈박이 거인인 싸이크롭스들이 보이실 겁니다. 싸이크롭스 40마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	457	//18
1230	Dungeon Sweep!	1	458	//18
1231	로렌시아에 암운을 드리우는 던전에 주둔한 척후 부대와 연락이 원활하지 않아 조사를 해보니 던전의 몬스터가 많이 늘어 연락이 어렵다고 합니다. 던전의 몬스터를 청소해 주시겠습니까? (66~79)	2	458	//18
1232	던전 1층으로 가시면  입구 쪽에서 여행자들을 괴롭히는 유충들이 보이실 겁니다. 유충 40마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	458	//18
1233	You are stepping forward as a true warrior. 	4	458	//18
1234	던전 1층으로 가시면  입구 쪽에서 여행자들을 괴롭히는 유충들이 보이실 겁니다. 유충 40마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	458	//18
1235	Request of Elbeland's Elder!	1	459	//18
1236	일전에 엘베란드의 토템 골렘과 저주 받은 리치에 대한 의뢰는 사실 엘베란드 장로님이 의뢰한 것입니다. 몬스터 퇴치 이후에 더 많은 몬스터가 들어서 다시 의뢰를 하신다고 하더군요. Could you take over this task? (80~90)	2	459	//18
1237	엘베란드 3지역으로 가시면 토템에서 탄생한 토템 골렘들이 보이실 겁니다. 토템 골렘 50마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	459	//18
1238	You are stepping forward as a true warrior. 	4	459	//18
1239	엘베란드 3지역으로 가시면 토템에서 탄생한 토템 골렘들이 보이실 겁니다. 토템 골렘 50마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	459	//18
1240	Request of Elbeland's Elder!	1	460	//18
1241	일전에 엘베란드의 토템 골렘과 저주 받은 리치에 대한 의뢰는 사실 엘베란드 장로님이 의뢰한 것입니다. 몬스터 퇴치 이후에 더 많은 몬스터가 들어서 다시 의뢰를 하신다고 하더군요. Could you take over this task? (80~90)	2	460	//18
1242	엘베란드 2지역으로 가시면 불타는 지팡이를 든 저주받은 리치들이 보이실 겁니다. 저주 받은 리치 50마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	460	//18
1243	You are stepping forward as a true warrior. 	4	460	//18
1244	엘베란드 2지역으로 가시면 불타는 지팡이를 든 저주받은 리치들이 보이실 겁니다. 저주 받은 리치 50마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	460	//18
1245	Situation at the Dungeon(1)	1	461	//18
1246	로렌시아의 던전에 몬스터들이 다시 불어나고 있다고 합니다. 이것 때문에 척후 부대에서 던전의 내부 상황을 빨리 파악할 수 없다고 해서 여행자님께 몬스터 퇴치 의뢰를 드리려고 합니다. Could you take over this task? (91~100)	2	461	//18
1247	던전 2층으로 가시면 독을 흘리면서 배회하는 헬하운드들이 보이실 겁니다. 헬하운드 50마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	3	461	//18
1248	You are stepping forward as a true warrior. 	4	461	//18
1249	던전 2층으로 가시면 독을 흘리면서 배회하는 헬하운드들이 보이실 겁니다. 헬하운드 50마리를 퇴치하시고 저에게 오시면 보상을 드리겠습니다.	5	461	//18
